,ticker,name,sector,industry,market_cap,exchange,country_code
272,AMTX,"Aemetis, Inc. ",Oils Energy,ENERGY-ALT SRCS,214448000.0,NSDQ,United States
273,AMWD,American Woodmark Corporation ,Consumer Discretionary,HM FURN APPLI,1587000064.0,NSDQ,United States
274,AMWL,American Well Corporation ,Medical,MEDICAL CARE,5749000192.0,NYSE,United States
275,AMX,"América Móvil, S.A.B. de C.V. ",Computer and Technology,TELECOMM SVCS,42389999616.0,NYSE,Mexico
276,AMYT,Amryt Pharma plc ,Medical,DRUGS,539496000.0,NSDQ,United Kingdom
277,AMZN,"Amazon.com, Inc. ",Retail Wholesale,NONFOOD RETAIL WH,1556999962624.0,NSDQ,United States
278,AN,"AutoNation, Inc. ",Retail Wholesale,NONFOOD RETAIL WH,6168999936.0,NYSE,United States
279,ANAB,"AnaptysBio, Inc. ",Medical,DRUGS,784881984.0,NSDQ,United States
280,ANAT,"American National Group, Inc. ",Finance,INSURANCE,2420000000.0,NSDQ,United States
281,ANCN,Anchiano Therapeutics Ltd. ,Medical,DRUGS,26934000.0,NSDQ,Israel
282,ANDA,Andina Acquisition Corp. III ,Unclassified,UNCLASSIFIED,47130000.0,NSDQ,Colombia
283,ANDE,"The Andersons, Inc. ",Basic Materials,Agribusiness,862057984.0,NSDQ,United States
284,ANET,"Arista Networks, Inc. ",Computer and Technology,TELECOMM EQUIP,21361000448.0,NYSE,United States
285,ANF,Abercrombie & Fitch Co. ,Retail Wholesale,NONFOOD RETAIL WH,1708000000.0,NYSE,United States
286,ANGI,ANGI Homeservices Inc. ,Computer and Technology,COMPUTER SOFT SERV,7472999936.0,NSDQ,United States
287,ANGO,"AngioDynamics, Inc. ",Medical,MED PRODS,795342016.0,NSDQ,United States
288,ANH,Anworth Mortgage Asset Corporation ,Finance,REAL ESTATE,275072000.0,NYSE,United States
289,ANIK,"Anika Therapeutics, Inc. ",Medical,DRUGS,521672000.0,NSDQ,United States
290,ANIP,"ANI Pharmaceuticals, Inc. ",Medical,DRUGS,359628992.0,NSDQ,United States
291,ANIX,"Anixa Biosciences, Inc. ",Medical,DRUGS,131949000.0,NSDQ,United States
292,ANNX,"Annexon, Inc. ",Medical,DRUGS,1111000064.0,NSDQ,United States
293,ANPC,"AnPac Bio-Medical Science Co., Ltd. ",Medical,DRUGS,74041000.0,NSDQ,China
294,ANSS,"ANSYS, Inc. ",Computer and Technology,COMPUTER SOFT SERV,29581000704.0,NSDQ,United States
295,ANTE,AirNet Technology Inc. ,Transportation,TRANSPORT-AIR,68512000.0,NSDQ,China
296,ANTM,"Anthem, Inc. ",Medical,MEDICAL CARE,74253000704.0,NYSE,United States
297,ANVS,"Annovis Bio, Inc. ",Medical,DRUGS,176590000.0,NYSE,United States
298,ANY,Sphere 3D Corp. ,Computer and Technology,COMPUTER SOFT SERV,20455000.0,NSDQ,Canada
299,AON,Aon Plc ,Finance,INSURANCE,51458998272.0,NYSE,Ireland
300,AONE,One ,Unclassified,UNCLASSIFIED,342656000.0,NYSE,United States
301,AOS,A. O. Smith Corporation ,Industrial Products,MACHINERY-ELEC,9605000192.0,NYSE,United States
302,AOSL,Alpha and Omega Semiconductor Limited ,Computer and Technology,ELECTRON-SEMI,906881024.0,NSDQ,United States
303,AOUT,"American Outdoor Brands, Inc. ",Consumer Discretionary,OTHER CONS DISC,280156000.0,NSDQ,United States
304,AP,Ampco-Pittsburgh Corporation ,Industrial Products,METALS FABRICATING,139900992.0,NYSE,United States
305,APA,Apache Corporation ,Oils Energy,OIL-EXP&PROD,7448000000.0,NSDQ,United States
306,APAM,Artisan Partners Asset Management Inc. ,Finance,INVEST BKRS MGMT,3724999936.0,NYSE,United States
307,APD,"Air Products and Chemicals, Inc. ",Basic Materials,CHEMICALS,56562999296.0,NYSE,United States
308,APDN,"Applied DNA Sciences, Inc. ",Industrial Products,IND PRODS SVC,66884000.0,NSDQ,United States
309,APEI,"American Public Education, Inc. ",Consumer Discretionary,OTHER CONS DISC,438023008.0,NSDQ,United States
310,APEN,"Apollo Endosurgery, Inc. ",Medical,MED PRODS,120925000.0,NSDQ,United States
311,APG,APi Group Corporation ,Business Services,BUSINESS SERVICES,3619000064.0,NYSE,United States
312,APH,Amphenol Corporation ,Computer and Technology,ELECTRONICS,37651001344.0,NYSE,United States
313,APHA,Aphria Inc. ,Medical,MED PRODS,5690999808.0,NSDQ,Canada
314,API,"Agora, Inc. ",Business Services,BUSINESS SERVICES,6040000000.0,NSDQ,China
315,APLE,"Apple Hospitality REIT, Inc. ",Finance,REAL ESTATE,3180999936.0,NYSE,United States
316,APLS,"Apellis Pharmaceuticals, Inc. ",Medical,DRUGS,3836000000.0,NSDQ,United States
317,APLT,"Applied Therapeutics, Inc. ",Medical,DRUGS,563497024.0,NSDQ,United States
318,APM,Aptorum Group Limited ,Medical,DRUGS,104417000.0,NSDQ,"Hong Kong, SAR China"
319,APO,"Apollo Global Management, Inc. ",Finance,INVEST BKRS MGMT,11473000448.0,NYSE,United States
320,APOG,"Apogee Enterprises, Inc. ",Industrial Products,CONTNRS & GLASS,972688000.0,NSDQ,United States
321,APOP,Cellect Biotechnology Ltd. ,Medical,DRUGS,13253000.0,NSDQ,Israel
322,APPF,"AppFolio, Inc. ",Computer and Technology,COMPUTER SOFT SERV,5631000064.0,NSDQ,United States
323,APPN,Appian Corporation ,Computer and Technology,COMPUTER SOFT SERV,12152999936.0,NSDQ,United States
324,APPS,"Digital Turbine, Inc. ",Computer and Technology,COMPUTER SOFT SERV,7383000064.0,NSDQ,United States
325,APRE,"Aprea Therapeutics, Inc. ",Medical,DRUGS,127756000.0,NSDQ,United States
326,APRN,"Blue Apron Holdings, Inc. ",Consumer Staples,FOOD,157428000.0,NYSE,United States
327,APSG,Apollo Strategic Growth Capital ,Unclassified,UNCLASSIFIED,1083000064.0,NYSE,United States
328,APT,"Alpha Pro Tech, Ltd. ",Industrial Products,IND PRODS SVC,189818000.0,NYSE,Canada
329,APTO,Aptose Biosciences Inc. ,Medical,DRUGS,357574016.0,NSDQ,Canada
330,APTS,"Preferred Apartment Communities, Inc. ",Finance,REAL ESTATE,410681984.0,NYSE,United States
331,APTV,Aptiv PLC ,Business Services,BUSINESS SERVICES,40461000704.0,NYSE,Ireland
332,APTX,Aptinyx Inc. ,Medical,DRUGS,231520000.0,NSDQ,United States
333,APVO,Aptevo Therapeutics Inc. ,Medical,DRUGS,143228992.0,NSDQ,United States
334,APWC,Asia Pacific Wire & Cable Corporation Limited ,Industrial Products,IND PRODS SVC,74903000.0,NSDQ,Taiwan
335,APXT,Apex Technology Acquisition Corporation ,Unclassified,UNCLASSIFIED,573486976.0,NSDQ,United States
336,APYX,Apyx Medical Corporation ,Medical,MED PRODS,358172000.0,NSDQ,United States
337,AQB,"AquaBounty Technologies, Inc. ",Medical,DRUGS,502958016.0,NSDQ,United States
338,AQMS,"Aqua Metals, Inc. ",Business Services,BUSINESS SERVICES,318471008.0,NSDQ,United States
339,AQN,Algonquin Power & Utilities Corp. ,Utilities,UTIL-ELEC PWR,9317999616.0,NYSE,Canada
340,AQST,"Aquestive Therapeutics, Inc. ",Medical,DRUGS,153979008.0,NSDQ,United States
341,AR,Antero Resources Corporation ,Oils Energy,OIL-EXP&PROD,2711000064.0,NYSE,United States
342,ARA,,,,,,
343,ARAV,"Aravive, Inc. ",Medical,DRUGS,131921000.0,NSDQ,United States
344,ARAY,Accuray Incorporated ,Medical,MED PRODS,462633984.0,NSDQ,United States
345,ARC,"ARC Document Solutions, Inc. ",Industrial Products,IND PRODS SVC,90291000.0,NYSE,United States
346,ARCB,ArcBest Corporation ,Transportation,TRANSPORTATION,1498000000.0,NSDQ,United States
347,ARCC,Ares Capital Corporation ,Finance,FINANCE,7998000128.0,NSDQ,United States
348,ARCE,Arco Platform Limited ,Computer and Technology,COMPUTER SOFT SERV,2047000064.0,NSDQ,Brazil
349,ARCH,"Arch Resources, Inc. ",Basic Materials,STEEL,730056000.0,NYSE,United States
350,ARCO,Arcos Dorados Holdings Inc. ,Retail Wholesale,FOOD DRUG-RTL WHL,1092000000.0,NYSE,
351,ARCT,Arcturus Therapeutics Holdings Inc. ,Medical,DRUGS,1384000000.0,NSDQ,United States
352,ARD,Ardagh Group S.A. ,Industrial Products,IND PRODS SVC,5990000128.0,NYSE,Luxembourg
353,ARDS,"Aridis Pharmaceuticals, Inc. ",Medical,DRUGS,63515000.0,NSDQ,United States
354,ARDX,"Ardelyx, Inc. ",Medical,DRUGS,582102976.0,NSDQ,United States
355,ARE,"Alexandria Real Estate Equities, Inc. ",Finance,REAL ESTATE,21828999168.0,NYSE,United States
356,AREC,American Resources Corporation ,Basic Materials,METALS-NON FERR,185132000.0,NSDQ,United States
357,ARES,Ares Management Corporation ,Finance,INVEST BKRS MGMT,7475999744.0,NYSE,United States
358,ARGO,"Argo Group International Holdings, Ltd. ",Finance,INSURANCE,1603000064.0,NYSE,Bermuda
359,ARGX,argenx SE ,Medical,DRUGS,17114999808.0,NSDQ,Netherlands
360,ARI,"Apollo Commercial Real Estate Finance, Inc. ",Finance,REAL ESTATE,1859000064.0,NYSE,United States
361,ARKO,Arko Corp. ,Consumer Staples,CON PRD-MISC STAPLES,1152999936.0,NSDQ,United States
362,ARKR,Ark Restaurants Corp. ,Retail Wholesale,FOOD DRUG-RTL WHL,63782000.0,NSDQ,United States
363,ARL,"American Realty Investors, Inc. ",Finance,REAL ESTATE,147012992.0,NYSE,United States
364,ARLO,"Arlo Technologies, Inc. ",Computer and Technology,COMPUTER SOFT SERV,552179968.0,NYSE,United States
365,ARLP,"Alliance Resource Partners, L.P. ",Oils Energy,COAL,760625984.0,NSDQ,United States
366,ARMK,Aramark ,Consumer Staples,FOOD,9427999744.0,NYSE,United States
367,ARMP,Armata Pharmaceuticals Inc. ,Medical,DRUGS,114910000.0,NYSE,United States
368,ARNA,"Arena Pharmaceuticals, Inc. ",Medical,DRUGS,4848000000.0,NSDQ,United States
369,ARNC,Arconic Corporation ,Industrial Products,METALS FABRICATING,2411000064.0,NYSE,United States
370,AROC,"Archrock, Inc. ",Oils Energy,OIL MACH SVC DRILL,1575000064.0,NYSE,United States
371,AROW,Arrow Financial Corporation ,Finance,BANKS & THRIFTS,494329984.0,NSDQ,United States
372,ARPO,"Aerpio Pharmaceuticals, Inc. ",Medical,DRUGS,83859000.0,NSDQ,United States
373,ARQT,"Arcutis Biotherapeutics, Inc. ",Medical,DRUGS,1711000064.0,NSDQ,United States
374,ARR,"ARMOUR Residential REIT, Inc. ",Finance,REAL ESTATE,788059008.0,NYSE,United States
375,ARRY,"Array Technologies, Inc. ",Oils Energy,ENERGY-ALT SRCS,4709000192.0,NSDQ,United States
376,ARTL,"Artelo Biosciences, Inc. ",Medical,DRUGS,28909000.0,NSDQ,United States
377,ARTNA,Artesian Resources Corporation ,Utilities,UTIL-WATER SPLY,346904992.0,NSDQ,United States
378,ARTW,"Art's-Way Manufacturing Co., Inc. ",Industrial Products,MACHINERY,14113000.0,NSDQ,United States
379,ARVN,"Arvinas, Inc. ",Medical,DRUGS,3704000000.0,NSDQ,United States
380,ARW,"Arrow Electronics, Inc. ",Computer and Technology,ELECTRONICS,7480000000.0,NYSE,United States
381,ARWR,"Arrowhead Pharmaceuticals, Inc. ",Medical,DRUGS,8268000256.0,NSDQ,United States
382,ARYA,ARYA Sciences Acquisition Corp III ,Unclassified,UNCLASSIFIED,309062016.0,NSDQ,United States
383,ASAN,"Asana, Inc. ",Computer and Technology,COMPUTER SOFT SERV,5512000000.0,NYSE,United States
384,ASAQ,Atlantic Avenue Acquisition Corp ,Unclassified,UNCLASSIFIED,332175008.0,NYSE,United States
385,ASB,Associated Banc-Corp ,Finance,BANKS & THRIFTS,3080000000.0,NYSE,United States
386,ASC,Ardmore Shipping Corporation ,Transportation,TRANSPORTATION,130755000.0,NYSE,Bermuda
387,ASGN,ASGN Incorporated ,Computer and Technology,COMPUTER SOFT SERV,4918000128.0,NYSE,United States
388,ASH,Ashland Global Holdings Inc. ,Basic Materials,CHEMICALS,5103000064.0,NYSE,United States
389,ASIX,AdvanSix Inc. ,Basic Materials,CHEMICALS,779342016.0,NYSE,United States
390,ASLE,AerSale Corporation ,Aerospace,AEROSPACE DEFENSE,422583008.0,NSDQ,
391,ASLN,ASLAN Pharmaceuticals Limited ,Medical,DRUGS,168300000.0,NSDQ,Singapore
392,ASM,Avino Silver & Gold Mines Ltd. ,Basic Materials,METALS-NON FERR,126457000.0,NYSE,Canada
393,ASMB,"Assembly Biosciences, Inc. ",Medical,DRUGS,167752992.0,NSDQ,United States
394,ASML,ASML Holding N.V. ,Computer and Technology,MISC TECHNOLOGY,243912998912.0,NSDQ,Netherlands
395,ASND,Ascendis Pharma A/S ,Medical,DRUGS,8329999872.0,NSDQ,Denmark
396,ASO,"Academy Sports and Outdoors, Inc. ",Consumer Discretionary,OTHER CONS DISC,2153999872.0,NSDQ,United States
397,ASPN,"Aspen Aerogels, Inc. ",Construction,BUILDING PRODS,597811008.0,NYSE,United States
398,ASPS,Altisource Portfolio Solutions S.A. ,Finance,REAL ESTATE,159156992.0,NSDQ,Luxembourg
399,ASPU,"Aspen Group, Inc. ",Computer and Technology,COMPUTER SOFT SERV,217076992.0,NSDQ,United States
400,ASR,"Grupo Aeroportuario del Sureste, S. A. B. de C. V. ",Transportation,TRANSPORTATION,5674999808.0,NYSE,Mexico
401,ASRT,"Assertio Holdings, Inc. ",Medical,DRUGS,145744000.0,NSDQ,United States
402,ASRV,"AmeriServ Financial, Inc. ",Finance,BANKS & THRIFTS,66534000.0,NSDQ,United States
403,ASTC,Astrotech Corporation ,Aerospace,AEROSPACE DEFENSE,49444000.0,NSDQ,United States
404,ASTE,"Astec Industries, Inc. ",Industrial Products,MACHINERY,1536000000.0,NSDQ,United States
405,ASUR,"Asure Software, Inc. ",Computer and Technology,COMPUTER SOFT SERV,147711008.0,NSDQ,United States
406,ASX,"ASE Technology Holding Co., Ltd. ",Computer and Technology,ELECTRON-SEMI,16472000512.0,NYSE,Taiwan
407,ASYS,"Amtech Systems, Inc. ",Computer and Technology,ELECTRON-SEMI,135612992.0,NSDQ,United States
408,AT,Atlantic Power Corporation ,Utilities,UTIL-ELEC PWR,257071008.0,NYSE,United States
409,ATAC,Altimar Acquisition Corporation ,Unclassified,UNCLASSIFIED,350624992.0,NYSE,United States
410,ATAX,"America First Multifamily Investors, L.P. ",Finance,INVEST BKRS MGMT,282140992.0,NSDQ,United States
411,ATCO,Atlas Corp. ,Finance,INVEST BKRS MGMT,3304000000.0,NYSE,United Kingdom
412,ATCX,"Atlas Technical Consultants, Inc. ",Construction,CONSTRUCT BLDG SERV,145539008.0,NSDQ,United States
413,ATEC,"Alphatec Holdings, Inc. ",Medical,MED PRODS,1259000064.0,NSDQ,United States
414,ATEN,"A10 Networks, Inc. ",Computer and Technology,TELECOMM EQUIP,713072000.0,NYSE,United States
415,ATEX,Anterix Inc. ,Computer and Technology,TELECOMM EQUIP,742673984.0,NSDQ,United States
416,ATGE,Adtalem Global Education Inc. ,Consumer Discretionary,OTHER CONS DISC,1971000064.0,NYSE,United States
417,ATH,Athene Holding Ltd. ,Finance,INSURANCE,8736000000.0,NYSE,Bermuda
418,ATHA,"Athira Pharma, Inc. ",Medical,DRUGS,804862976.0,NSDQ,United States
419,ATHE,Alterity Therapeutics Limited ,Medical,DRUGS,61388000.0,NSDQ,Australia
420,ATHM,Autohome Inc. ,Computer and Technology,COMPUTER SOFT SERV,13580000256.0,NYSE,China
421,ATHX,"Athersys, Inc. ",Medical,DRUGS,403308000.0,NSDQ,United States
422,ATI,Allegheny Technologies Incorporated ,Basic Materials,STEEL,2492999936.0,NYSE,United States
423,ATIF,ATIF Holdings Limited ,Business Services,BUSINESS SERVICES,74989000.0,NSDQ,China
424,ATKR,Atkore Inc. ,Industrial Products,IND PRODS SVC,3153999872.0,NYSE,United States
425,ATLC,Atlanticus Holdings Corporation ,Finance,FINANCE,419480992.0,NSDQ,United States
426,ATLO,Ames National Corporation ,Finance,BANKS & THRIFTS,213746000.0,NSDQ,United States
427,ATNF,180 Life Sciences Corp. ,Medical,DRUGS,98512000.0,NSDQ,United States
428,ATNI,"ATN International, Inc. ",Computer and Technology,TELECOMM SVCS,733718976.0,NSDQ,United States
429,ATNM,"Actinium Pharmaceuticals, Inc. ",Medical,DRUGS,109643000.0,NYSE,United States
430,ATNX,"Athenex, Inc. ",Medical,DRUGS,1143000064.0,NSDQ,United States
431,ATO,Atmos Energy Corporation ,Utilities,UTIL-GAS DISTR,11253999616.0,NYSE,United States
432,ATOM,Atomera Incorporated ,Computer and Technology,ELECTRON-SEMI,639320000.0,NSDQ,United States
433,ATOS,"Atossa Therapeutics, Inc. ",Medical,MED PRODS,198976992.0,NSDQ,United States
434,ATR,"AptarGroup, Inc. ",Industrial Products,CONTNRS & GLASS,8514999808.0,NYSE,United States
435,ATRA,"Atara Biotherapeutics, Inc. ",Medical,DRUGS,1418000000.0,NSDQ,United States
436,ATRC,"AtriCure, Inc. ",Medical,MED PRODS,2952000000.0,NSDQ,United States
437,ATRI,Atrion Corporation ,Medical,MED PRODS,1179000064.0,NSDQ,United States
438,ATRO,Astronics Corporation ,Aerospace,AEROSPACE DEFENSE,501473984.0,NSDQ,United States
439,ATRS,"Antares Pharma, Inc. ",Medical,MED PRODS,755024000.0,NSDQ,United States
440,ATSG,"Air Transport Services Group, Inc. ",Transportation,TRANSPORT-AIR,1611000064.0,NSDQ,United States
441,ATTO,Atento S.A. ,Business Services,BUSINESS SERVICES,323460000.0,NYSE,Luxembourg
442,ATUS,"Altice USA, Inc. ",Computer and Technology,TELECOMM EQUIP,15962000384.0,NYSE,United States
443,ATV,,,,,,
444,ATVI,"Activision Blizzard, Inc. ",Consumer Discretionary,OTHER CONS DISC,74210000896.0,NSDQ,United States
445,ATXI,"Avenue Therapeutics, Inc. ",Medical,DRUGS,82815000.0,NSDQ,United States
446,AU,AngloGold Ashanti Limited ,Basic Materials,METALS-NON FERR,8509000192.0,NYSE,South Africa
447,AUB,Atlantic Union Bankshares Corporation ,Finance,BANKS & THRIFTS,2924000000.0,NSDQ,United States
448,AUBN,"Auburn National Bancorporation, Inc. ",Finance,BANKS & THRIFTS,135268992.0,NSDQ,United States
449,AUDC,AudioCodes Ltd. ,Computer and Technology,TELECOMM EQUIP,934104000.0,NSDQ,Israel
450,AUMN,Golden Minerals Company ,Basic Materials,METALS-NON FERR,127279000.0,NYSE,United States
451,AUPH,Aurinia Pharmaceuticals Inc. ,Medical,DRUGS,1824999936.0,NSDQ,Canada
452,AUTL,Autolus Therapeutics plc ,Medical,DRUGS,457899008.0,NSDQ,United Kingdom
453,AUTO,"AutoWeb, Inc. ",Auto Tires Trucks,AUTOS TIRES TRUCKS,34767000.0,NSDQ,United States
454,AUVI,"Applied UV, Inc. ",Business Services,BUSINESS SERVICES,93754000.0,NSDQ,United States
455,AUY,Yamana Gold Inc. ,Basic Materials,METALS-NON FERR,3968000000.0,NYSE,Canada
456,AVA,Avista Corporation ,Utilities,UTIL-ELEC PWR,2812000000.0,NYSE,United States
457,AVAL,Grupo Aval Acciones y Valores S.A. ,Finance,INVEST BKRS MGMT,7030000128.0,NYSE,Colombia
458,AVAN,Avanti Acquisition Corp. ,Unclassified,UNCLASSIFIED,805718016.0,NYSE,Cayman Islands 
459,AVAV,"AeroVironment, Inc. ",Aerospace,AEROSPACE DEFENSE,2716999936.0,NSDQ,United States
460,AVB,"AvalonBay Communities, Inc. ",Finance,REAL ESTATE,24536000512.0,NYSE,United States
461,AVCO,Avalon GloboCare Corp. ,Business Services,BUSINESS SERVICES,97679000.0,NSDQ,United States
462,AVCT,"American Virtual Cloud Technologies, Inc. ",Unclassified,UNCLASSIFIED,130568000.0,NSDQ,United States
463,AVD,American Vanguard Corporation ,Basic Materials,CHEMICALS,602419968.0,NYSE,United States
464,AVDL,Avadel Pharmaceuticals plc ,Medical,DRUGS,483663008.0,NSDQ,Ireland
465,AVEO,"AVEO Pharmaceuticals, Inc. ",Medical,DRUGS,231050000.0,NSDQ,United States
466,AVGO,Broadcom Inc. ,Computer and Technology,ELECTRON-SEMI,189629005824.0,NSDQ,United States
467,AVGR,"Avinger, Inc. ",Medical,MED PRODS,154827008.0,NSDQ,United States
468,AVH,,Transportation,TRANSPORT-AIR,,NYSE,Panama
469,AVID,"Avid Technology, Inc. ",Computer and Technology,COMPUTER SOFT SERV,857636992.0,NSDQ,United States
470,AVIR,"Atea Pharmaceuticals, Inc. ",Medical,DRUGS,6626999808.0,NSDQ,United States
471,AVLR,"Avalara, Inc. ",Computer and Technology,COMPUTER SOFT SERV,13104000000.0,NYSE,United States
472,AVNS,"Avanos Medical, Inc. ",Medical,MED PRODS,2231000064.0,NYSE,United States
473,AVNT,Avient Corporation ,Basic Materials,CHEMICALS,3996000000.0,NYSE,United States
474,AVNW,"Aviat Networks, Inc. ",Computer and Technology,TELECOMM EQUIP,343905984.0,NSDQ,United States
475,AVO,"Mission Produce, Inc. ",Consumer Staples,FOOD,1524999936.0,NSDQ,United States
476,AVRO,"AVROBIO, Inc. ",Medical,DRUGS,449743008.0,NSDQ,United States
477,AVT,"Avnet, Inc. ",Computer and Technology,ELECTRONICS,3727000064.0,NSDQ,United States
478,AVTR,"Avantor, Inc. ",Medical,MEDICAL CARE,16110999552.0,NYSE,United States
479,AVX,,Computer and Technology,ELECTRONICS,,NYSE,United States
480,AVXL,Anavex Life Sciences Corp. ,Medical,DRUGS,914451968.0,NSDQ,United States
481,AVY,Avery Dennison Corporation ,Industrial Products,IND PRODS SVC,14848000000.0,NYSE,United States
482,AVYA,Avaya Holdings Corp. ,Computer and Technology,TELECOMM EQUIP,2396000000.0,NYSE,United States
483,AWH,Aspira Women's Health Inc. ,Medical,MED PRODS,782209984.0,NSDQ,United States
484,AWI,"Armstrong World Industries, Inc. ",Construction,BUILDING PRODS,4164000000.0,NYSE,United States
485,AWK,"American Water Works Company, Inc. ",Utilities,UTIL-WATER SPLY,26613000192.0,NYSE,United States
486,AWR,American States Water Company ,Utilities,UTIL-WATER SPLY,2758000128.0,NYSE,United States
487,AWRE,"Aware, Inc. ",Computer and Technology,COMPUTER SOFT SERV,99613000.0,NSDQ,United States
488,AWX,Avalon Holdings Corporation ,Industrial Products,POLLUTION CNTRL,14644000.0,NYSE,United States
489,AX,"Axos Financial, Inc. ",Finance,FINANCE,2756999936.0,NYSE,United States
490,AXAS,Abraxas Petroleum Corporation ,Oils Energy,OIL-EXP&PROD,34538000.0,NSDQ,United States
491,AXDX,"Accelerate Diagnostics, Inc. ",Medical,MED PRODS,613153024.0,NSDQ,United States
492,AXGN,"AxoGen, Inc. ",Medical,MED PRODS,882240000.0,NSDQ,United States
493,AXL,"American Axle & Manufacturing Holdings, Inc. ",Auto Tires Trucks,AUTOS TIRES TRUCKS,1114000000.0,NYSE,United States
494,AXLA,Axcella Health Inc. ,Medical,DRUGS,221867008.0,NSDQ,United States
495,AXNX,"Axonics Modulation Technologies, Inc. ",Medical,MEDICAL CARE,2027000064.0,NSDQ,United States
496,AXP,American Express Company ,Finance,FINANCE,108964003840.0,NYSE,United States
497,AXR,AMREP Corporation ,Consumer Staples,PUBLISHING,59173000.0,NYSE,United States
498,AXS,AXIS Capital Holdings Limited ,Finance,INSURANCE,4261999872.0,NYSE,Bermuda
499,AXSM,"Axsome Therapeutics, Inc. ",Medical,DRUGS,2516000000.0,NSDQ,United States
500,AXTA,Axalta Coating Systems Ltd. ,Basic Materials,CHEMICALS,6397000192.0,NYSE,United States
501,AXTI,"AXT, Inc. ",Computer and Technology,ELECTRON-SEMI,534008992.0,NSDQ,United States
